Country,Latitude,Longitude,Year,Month,Day,Secchi (m),NLA *,State,Water Body,County (Borough/Parrish),GNIS ID,GNIS Feature Name,GNIS Class,GNIS County,GNIS Latitude,GNIS Longitude,GNIS Elevation (m)
USA,44.33,-72.26,2009,8,12,3.5,,Vermont,Peacham Pond,Caledonia,1458919,Peacham Pond,Reservoir,Caledonia,44.3375585,-72.2659328,421
USA,44.33,-72.26,2009,8,19,4,,Vermont,Peacham Pond,Caledonia,1458919,Peacham Pond,Reservoir,Caledonia,44.3375585,-72.2659328,421
USA,44.33,-72.26,2009,8,27,3,,Vermont,Peacham Pond,Caledonia,1458919,Peacham Pond,Reservoir,Caledonia,44.3375585,-72.2659328,421
USA,44.33,-72.26,2009,8,27,3.8,,Vermont,Peacham Pond,Caledonia,1458919,Peacham Pond,Reservoir,Caledonia,44.3375585,-72.2659328,421
USA,44.33,-72.26,2009,9,1,4.2,,Vermont,Peacham Pond,Caledonia,1458919,Peacham Pond,Reservoir,Caledonia,44.3375585,-72.2659328,421
USA,44.32,-72.26,2009,7,13,2.4,,Vermont,Peacham Pond,Washington,1458919,Peacham Pond,Reservoir,Caledonia,44.3375585,-72.2659328,421
USA,44.32,-72.26,2009,7,13,2.8,,Vermont,Peacham Pond,Washington,1458919,Peacham Pond,Reservoir,Caledonia,44.3375585,-72.2659328,421
USA,44.32,-72.26,2009,8,19,3,,Vermont,Peacham Pond,Washington,1458919,Peacham Pond,Reservoir,Caledonia,44.3375585,-72.2659328,421
USA,43.75,-73.27,2001,7,8,6.5,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.27,2005,7,4,8.2,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.28,1998,6,29,6,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.28,1998,6,29,6,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.28,1999,6,27,6.5,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.28,1999,6,27,9.5,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.28,2009,6,28,7,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.27,2009,6,28,7.3,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.28,2009,7,3,6.7,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.27,2009,7,3,6.9,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.27,2009,7,18,6.7,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.28,2009,7,18,6.9,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.28,2009,7,25,6.9,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.27,2009,7,25,7,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.27,2009,7,31,6.1,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.28,2009,7,31,6.7,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.28,2009,8,5,7.1,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.27,2009,8,5,7.3,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.27,2009,8,10,6.7,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.28,2009,8,10,7,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.27,2009,8,10,7.7,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.28,2009,8,10,7.8,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.27,2009,8,16,7.6,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.28,2009,8,16,8.1,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.27,2009,9,5,7.7,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.75,-73.28,2009,9,5,8.1,,Vermont,Perch Pond,Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.45,-73.16,2004,7,6,4.7,,Vermont,Perch Pond (Benson),Rutland,1458938,Perch Pond,Lake,Rutland,43.7503403,-73.2798365,170
USA,43.44,-72.7,2005,6,27,4.4,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,4,28,4,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,4,28,4.6,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,5,20,3.8,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,5,20,4.2,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,6,4,3.5,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,6,4,4.9,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,6,20,3.1,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,6,20,4.9,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,6,28,3.4,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,6,28,5.1,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,7,1,2.7,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,7,1,4.2,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,7,5,3.3,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,7,5,4.2,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,7,12,3.3,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,7,12,4,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,7,18,3.8,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,7,18,4.2,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,7,18,4.5,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,7,18,5.1,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,7,26,3,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,7,26,3.5,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,8,2,3.5,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,8,2,4,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,8,4,3.4,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,8,4,4.5,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,8,10,2.5,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,8,10,3,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,8,15,3,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,8,15,3.5,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,8,23,3.5,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,8,23,4,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,9,1,3,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,9,1,4,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,9,3,5,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,9,3,5.7,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,9,19,5.4,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,9,19,5.7,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,10,6,3.8,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,10,6,5,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2008,10,20,4,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2008,10,20,4.8,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2009,4,24,4.8,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2009,4,24,5.1,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2009,5,30,3.5,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2009,5,31,4,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2009,6,8,4,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2009,6,8,4,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2009,6,20,3,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2009,6,20,3.5,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2009,6,27,2,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2009,6,27,3.5,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2009,7,6,3,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2009,7,6,3,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2009,7,13,3,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2009,7,13,3,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2009,7,20,3,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2009,7,20,3.5,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2009,8,3,3,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2009,8,3,3,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2009,8,12,3,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2009,8,12,3.5,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.45,-72.7,2009,8,30,3,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,43.44,-72.7,2009,8,30,3,,Vermont,Rescue Lake,Windsor,1459163,Lake Rescue,Reservoir,Windsor,43.4514601,-72.7023191,318
USA,45,-71.92,2009,5,4,3.5,,Vermont,Round Pond,Essex,1459262,Round Pond,Lake,Orleans,45.0019907,-71.9250961,462
USA,44.41,-72.55,2000,7,1,4.3,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.41,-72.55,2004,7,4,5.5,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.41,-72.55,2005,7,2,5.3,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.41,-72.55,2006,6,24,5,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.41,-72.55,2006,6,27,2.3,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.41,-72.55,2006,7,10,4,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.41,-72.55,2006,7,15,3.7,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.4,-72.41,2008,4,28,3.5,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.41,-72.42,2008,4,28,3.6,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.39,-72.41,2008,4,28,4.4,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.4,-72.41,2008,6,8,3.7,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.41,-72.42,2008,6,8,4.3,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.39,-72.41,2008,6,8,4.4,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.41,-72.42,2008,6,14,4.6,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.39,-72.41,2008,6,14,5.3,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.4,-72.41,2008,6,14,5.8,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.41,-72.42,2008,7,4,4.2,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.4,-72.41,2008,7,4,5,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.39,-72.41,2008,7,4,5.9,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.41,-72.42,2008,7,12,5,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.4,-72.41,2008,7,14,5.9,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.39,-72.41,2008,7,14,6,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.4,-72.41,2008,7,25,3,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.41,-72.42,2008,7,25,3.5,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.39,-72.41,2008,7,25,3.5,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.4,-72.41,2008,8,7,3.8,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.41,-72.42,2008,8,7,4.5,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.39,-72.41,2008,8,7,4.5,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.4,-72.41,2008,8,14,4.4,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.41,-72.42,2008,8,14,4.5,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.39,-72.41,2008,8,14,5,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.39,-72.41,2008,8,21,3.4,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.41,-72.42,2008,8,21,4.1,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.4,-72.41,2008,8,21,4.3,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.41,-72.42,2008,8,27,3.7,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.4,-72.41,2008,8,27,4.1,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.39,-72.41,2008,8,27,4.4,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.41,-72.42,2009,4,22,3.9,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.4,-72.41,2009,4,22,3.9,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.39,-72.41,2009,4,22,4.2,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.4,-72.41,2009,6,8,5.1,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.39,-72.41,2009,6,8,6.1,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.4,-72.41,2009,6,17,5.3,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.39,-72.41,2009,6,17,5.6,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.4,-72.41,2009,6,21,5,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.4,-72.41,2009,6,25,5.3,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.39,-72.41,2009,6,25,6.1,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.4,-72.41,2009,7,15,5.3,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.39,-72.41,2009,7,15,6.1,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.4,-72.41,2009,7,30,4.9,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.39,-72.41,2009,7,30,5.3,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.4,-72.41,2009,8,10,4.3,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.39,-72.41,2009,8,10,5,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.39,-72.41,2009,8,24,4.2,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.41,-72.42,2009,8,24,4.2,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.4,-72.41,2009,8,24,4.9,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.4,-72.41,2009,8,24,5,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,44.39,-72.41,2009,8,24,5.1,,Vermont,Sabin Pond (Woodbury Lake),Washington,1459298,Sabin Pond,Lake,Washington,44.4013788,-72.4168616,283
USA,43.45,-73.2,2008,4,21,2.5,,Vermont,Lake St. Catherine,Rutland,1459322,Lake Saint Catherine,Lake,Rutland,43.4667369,-73.2134414,148
USA,43.48,-73.21,2008,4,21,2.8,,Vermont,Lake St. Catherine,Rutland,1459322,Lake Saint Catherine,Lake,Rutland,43.4667369,-73.2134414,148
USA,43.47,-73.21,2008,4,21,2.8,,Vermont,Lake St. Catherine,Rutland,1459322,Lake Saint Catherine,Lake,Rutland,43.4667369,-73.2134414,148
USA,43.45,-73.2,2008,7,1,4.8,,Vermont,Lake St. Catherine,Rutland,1459322,Lake Saint Catherine,Lake,Rutland,43.4667369,-73.2134414,148
USA,43.47,-73.21,2008,7,1,4.8,,Vermont,Lake St. Catherine,Rutland,1459322,Lake Saint Catherine,Lake,Rutland,43.4667369,-73.2134414,148
USA,43.45,-73.2,2008,7,1,4.8,,Vermont,Lake St. Catherine,Rutland,1459322,Lake Saint Catherine,Lake,Rutland,43.4667369,-73.2134414,148
USA,43.47,-73.21,2008,7,1,4.8,,Vermont,Lake St. Catherine,Rutland,1459322,Lake Saint Catherine,Lake,Rutland,43.4667369,-73.2134414,148
USA,43.45,-73.2,2008,7,15,5,,Vermont,Lake St. Catherine,Rutland,1459322,Lake Saint Catherine,Lake,Rutland,43.4667369,-73.2134414,148
USA,43.47,-73.21,2008,7,15,5,,Vermont,Lake St. Catherine,Rutland,1459322,Lake Saint Catherine,Lake,Rutland,43.4667369,-73.2134414,148
USA,43.45,-73.2,2008,7,22,6,,Vermont,Lake St. Catherine,Rutland,1459322,Lake Saint Catherine,Lake,Rutland,43.4667369,-73.2134414,148
USA,43.47,-73.21,2008,7,22,6,,Vermont,Lake St. Catherine,Rutland,1459322,Lake Saint Catherine,Lake,Rutland,43.4667369,-73.2134414,148
USA,43.47,-73.21,2008,7,29,4,,Vermont,Lake St. Catherine,Rutland,1459322,Lake Saint Catherine,Lake,Rutland,43.4667369,-73.2134414,148
USA,43.45,-73.2,2008,7,29,4,,Vermont,Lake St. Catherine,Rutland,1459322,Lake Saint Catherine,Lake,Rutland,43.4667369,-73.2134414,148
